DataSource,X,Coastal,StationID,UID,Year,Season,JulianDate,Collection.Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target.Count,StreamCate,Bioregion,Bioregionsize,BioregionSeason
VDEQ_BUG,Ref,NA,2BXBC000.32,2BXBC000.32_2019_Spring,2019,Spring,108,4/18/2019,UT to Buffalo Creek at Snead Rd,37.296228,-78.458786,45,Piedmont,45f,Northern Outer Piedmont,JA08,PRO,Piedmont,Buffalo Creek-Locket Creek,N,JA,Locket Creek-Buffalo Creek,208020701,James River Basin,2D,Appomattox,Prince Edward,147,20802070103,RL_2D_153956,III, ,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XBC12175,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,2BXBC000.32,2BXBC000.32_2019_Fall,2019,Fall,318,11/14/2019,UT to Buffalo Creek at Snead Rd,37.296228,-78.458786,45,Piedmont,45f,Northern Outer Piedmont,JA08,PRO,Piedmont,Buffalo Creek-Locket Creek,N,JA,Locket Creek-Buffalo Creek,208020701,James River Basin,2D,Appomattox,Prince Edward,147,20802070103,RL_2D_153956,III, ,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XBC12685,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,2BXRK001.64,2BXRK001.64_2016_Fall,2016,Fall,292,10/18/2016,Downstream private bridge off Rt. 639,37.81138333,-78.7299,64,Northern Piedmont,64c,Piedmont Uplands,JM40,VRO,Valley,Rockfish River-Dutch Creek,N,JM,Dutch Creek-Rockfish River,208020310,James River Basin,2B,James-Middle,Nelson,125,20802031002,RL_2B_126461,III, ,,,,1,NA,0.759981027,177,345,238.5459057,38.44920675,168,0,31.12396431,11.22816596,5.908629341,31.12396431,1213.07,1207.51,47.75868721,47.53978945,NA,XRK9127,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,2BXRK001.64,2BXRK001.64_2018_Spring,2018,Spring,127,5/7/2018,Downstream private bridge off Rt. 639,37.81138333,-78.7299,64,Northern Piedmont,64c,Piedmont Uplands,JM40,VRO,Valley,Rockfish River-Dutch Creek,N,JM,Dutch Creek-Rockfish River,208020310,James River Basin,2B,James-Middle,Nelson,125,20802031002,RL_2B_126461,III, ,,,,1,NA,0.759981027,177,345,238.5459057,38.44920675,168,0,31.12396431,11.22816596,5.908629341,31.12396431,1213.07,1207.51,47.75868721,47.53978945,NA,XRK11247,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,2BXRK001.64,2BXRK001.64_2018_Fall,2018,Fall,263,9/20/2018,Downstream private bridge off Rt. 639,37.81138333,-78.7299,64,Northern Piedmont,64c,Piedmont Uplands,JM40,VRO,Valley,Rockfish River-Dutch Creek,N,JM,Dutch Creek-Rockfish River,208020310,James River Basin,2B,James-Middle,Nelson,125,20802031002,RL_2B_126461,III, ,,,,1,NA,0.759981027,177,345,238.5459057,38.44920675,168,0,31.12396431,11.22816596,5.908629341,31.12396431,1213.07,1207.51,47.75868721,47.53978945,NA,XRK11524,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,2BXRK001.64,2BXRK001.64_2020_Fall,2020,Fall,302,10/28/2020,Downstream private bridge off Rt. 639,37.81138333,-78.7299,64,Northern Piedmont,64c,Piedmont Uplands,JM40,VRO,Valley,Rockfish River-Dutch Creek,N,JM,Dutch Creek-Rockfish River,208020310,James River Basin,2B,James-Middle,Nelson,125,20802031002,RL_2B_126461,III, ,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XRK19778,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-ALC002.74,3-ALC002.74_2017_Spring,2017,Spring,107,4/17/2017,Rt. # 614  (Spotted Tavern Rd),38.45775833,-77.60033611,45,Piedmont,45e,Northern Inner Piedmont,RA23,NRO,Northern,Rappahannock River-Deep Run,N,RA,Deep Run-Rappahannock River,208010306,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801030604,RL_03_225520,III,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALC9673,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-ALC002.74,3-ALC002.74_2017_Fall,2017,Fall,311,11/7/2017,Rt. # 614  (Spotted Tavern Rd),38.45775833,-77.60033611,45,Piedmont,45e,Northern Inner Piedmont,RA23,NRO,Northern,Rappahannock River-Deep Run,N,RA,Deep Run-Rappahannock River,208010306,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801030604,RL_03_225520,III,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALC10204,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-BLC001.08,3-BLC001.08_2017_Spring,2017,Spring,75,3/16/2017,Rt. # 615  (Turkey Ridge Rd),38.58036111,-78.11533333,64,Northern Piedmont,64c,Piedmont Uplands,RA10,NRO,Northern,Hazel River-Devils Run,N,RA,Devils Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030403,RL_03_212399,III,,,,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLC9842,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-BLC001.08,3-BLC001.08_2017_Fall,2017,Fall,291,10/18/2017,Rt. # 615  (Turkey Ridge Rd),38.58036111,-78.11533333,64,Northern Piedmont,64c,Piedmont Uplands,RA10,NRO,Northern,Hazel River-Devils Run,N,RA,Devils Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030403,RL_03_212399,III,,,,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLC10205,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-BLC001.08,3-BLC001.08_2018_Spring,2018,Spring,73,3/14/2018,Rt. # 615  (Turkey Ridge Rd),38.58036111,-78.11533333,64,Northern Piedmont,64c,Piedmont Uplands,RA10,NRO,Northern,Hazel River-Devils Run,N,RA,Devils Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030403,RL_03_212399,III,,,,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLC11066,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-BLC001.08,3-BLC001.08_2018_Fall,2018,Fall,333,11/29/2018,Rt. # 615  (Turkey Ridge Rd),38.58036111,-78.11533333,64,Northern Piedmont,64c,Piedmont Uplands,RA10,NRO,Northern,Hazel River-Devils Run,N,RA,Devils Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030403,RL_03_212399,III,,,,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLC11635,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-COV001.95,3-COV001.95_2012_Spring,2012,Spring,110,4/19/2012,Rt. # 621  (Hunters Rd),38.67233333,-78.15658333,64,Northern Piedmont,64c,Piedmont Uplands,RA12,NRO,Northern,Covington River,N,RA,Covington River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030302,RL_03_212188,III,,,,,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COV3301,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-COV001.95,3-COV001.95_2012_Fall,2012,Fall,339,12/4/2012,Rt. # 621  (Hunters Rd),38.67233333,-78.15658333,64,Northern Piedmont,64c,Piedmont Uplands,RA12,NRO,Northern,Covington River,N,RA,Covington River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030302,RL_03_212188,III,,,,,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COV3513,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-COV001.95,3-COV001.95_2013_Spring,2013,Spring,113,4/23/2013,Rt. # 621  (Hunters Rd),38.67233333,-78.15658333,64,Northern Piedmont,64c,Piedmont Uplands,RA12,NRO,Northern,Covington River,N,RA,Covington River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030302,RL_03_212188,III,,,,,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COV4884,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-COV001.95,3-COV001.95_2013_Fall,2013,Fall,310,11/6/2013,Rt. # 621  (Hunters Rd),38.67233333,-78.15658333,64,Northern Piedmont,64c,Piedmont Uplands,RA12,NRO,Northern,Covington River,N,RA,Covington River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030302,RL_03_212188,III,,,,,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COV5618,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-ENT000.65,3-ENT000.65_2013_Spring,2013,Spring,106,4/16/2013,Rt. # 643  (Entry Run Rd),38.37558333,-78.46088889,66,Blue Ridge,66a,Northern Igneous Ridges,RA26,NRO,Northern,Rapidan River-South River,N,RA,South River-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Greene,79,20801030703,RL_03_208313,VI,,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENT4885,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,3-ENT000.65,3-ENT000.65_2013_Fall,2013,Fall,322,11/18/2013,Rt. # 643  (Entry Run Rd),38.37558333,-78.46088889,66,Blue Ridge,66a,Northern Igneous Ridges,RA26,NRO,Northern,Rapidan River-South River,N,RA,South River-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Greene,79,20801030703,RL_03_208313,VI,,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENT5659,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,3-ENT000.65,3-ENT000.65_2014_Spring,2014,Spring,155,6/4/2014,Rt. # 643  (Entry Run Rd),38.37558333,-78.46088889,66,Blue Ridge,66a,Northern Igneous Ridges,RA26,NRO,Northern,Rapidan River-South River,N,RA,South River-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Greene,79,20801030703,RL_03_208313,VI,,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENT5888,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,3-ENT000.65,3-ENT000.65_2014_Fall,2014,Fall,275,10/2/2014,Rt. # 643  (Entry Run Rd),38.37558333,-78.46088889,66,Blue Ridge,66a,Northern Igneous Ridges,RA26,NRO,Northern,Rapidan River-South River,N,RA,South River-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Greene,79,20801030703,RL_03_208313,VI,,,Yes,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENT6994,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,3-FMR000.94,3-FMR000.94_2017_Spring,2017,Spring,103,4/13/2017,Hwy 522,38.842597,-78.124497,64,Northern Piedmont,64c,Piedmont Uplands,RA01,NRO,Northern,Rappahannock River-Buck Run,N,RA,Buck Run-Rappahannock River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030101,RL_03_232205,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FMR9845,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-FMR000.94,3-FMR000.94_2017_Fall,2017,Fall,298,10/25/2017,Hwy 522,38.842597,-78.124497,64,Northern Piedmont,64c,Piedmont Uplands,RA01,NRO,Northern,Rappahannock River-Buck Run,N,RA,Buck Run-Rappahannock River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030101,RL_03_232205,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FMR10206,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-FMR000.94,3-FMR000.94_2018_Spring,2018,Spring,88,3/29/2018,Hwy 522,38.842597,-78.124497,64,Northern Piedmont,64c,Piedmont Uplands,RA01,NRO,Northern,Rappahannock River-Buck Run,N,RA,Buck Run-Rappahannock River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030101,RL_03_232205,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FMR11071,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-FMR000.94,3-FMR000.94_2018_Fall,2018,Fall,339,12/5/2018,Hwy 522,38.842597,-78.124497,64,Northern Piedmont,64c,Piedmont Uplands,RA01,NRO,Northern,Rappahannock River-Buck Run,N,RA,Buck Run-Rappahannock River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030101,RL_03_232205,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FMR11654,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-GAR003.56,3-GAR003.56_2017_Spring,2017,Spring,128,5/8/2017,Next to Rt. # 665  (Garth Run Rd),38.40019445,-78.38261111,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208525,VI,,,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAR9846,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,3-GAR003.56,3-GAR003.56_2017_Fall,2017,Fall,317,11/13/2017,Next to Rt. # 665  (Garth Run Rd),38.40019445,-78.38261111,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208525,VI,,,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAR10478,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,3-GAR003.56,3-GAR003.56_2018_Spring,2018,Spring,101,4/11/2018,Next to Rt. # 665  (Garth Run Rd),38.40019445,-78.38261111,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208525,VI,,,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAR11072,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,3-GAR003.56,3-GAR003.56_2018_Fall,2018,Fall,298,10/25/2018,Next to Rt. # 665  (Garth Run Rd),38.40019445,-78.38261111,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208525,VI,,,Yes,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAR11641,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,3-GAR004.93,3-GAR004.93_2015_Spring,2015,Spring,106,4/16/2015,~0.65 RM DS of Rt. 615,38.4126,-78.3888,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208529,VI,,,Yes,,1,1,2.039897157,396,1074,582.9895465,112.5639953,678,0.502218962,37.27638626,14.41452404,6.221520648,36.7741673,4926.42,1213.16,193.953648,47.76223052,NA,GAR7143,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,3-GAR004.93,3-GAR004.93_2015_Fall,2015,Fall,287,10/14/2015,~0.65 RM DS of Rt. 615,38.4126,-78.3888,66,Blue Ridge,66a,Northern Igneous Ridges,RA24,NRO,Northern,Rapidan River-Garth Run,N,RA,Garth Run-Rapidan River,208010307,Rappahannock River Basin,3,Rappahannock,Madison,113,20801030701,RL_03_208529,VI,,,Yes,,1,1,2.039897157,396,1074,582.9895465,112.5639953,678,0.502218962,37.27638626,14.41452404,6.221520648,36.7741673,4926.42,1213.16,193.953648,47.76223052,NA,GAR7692,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,3-HAZ032.54,3-HAZ032.54_2017_Spring,2017,Spring,75,3/16/2017,Rt. # 644  (Reva Rd),38.52666667,-78.17222222,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_210611,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ9693,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HAZ032.54,3-HAZ032.54_2017_Fall,2017,Fall,291,10/18/2017,Rt. # 644  (Reva Rd),38.52666667,-78.17222222,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_210611,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ10210,1,MACS,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HAZ032.54,3-HAZ032.54_2018_Spring,2018,Spring,73,3/14/2018,Rt. # 644  (Reva Rd),38.52666667,-78.17222222,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_210611,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ11073,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HAZ032.54,3-HAZ032.54_2018_Fall,2018,Fall,333,11/29/2018,Rt. # 644  (Reva Rd),38.52666667,-78.17222222,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_210611,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ11642,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HAZ035.32,3-HAZ035.32_2014_Spring,2014,Spring,111,4/21/2014,0.4 rm upstream of Rt. 607,38.5546,-78.1917,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211863,VI,,,Yes,,2,2,20.24352918,150,1131,392.4176942,226.628065,981,0,40.9454689,11.97328721,7.701413353,40.9454689,6631.42,1075.01,261.0796685,42.3232512,NA,HAZ5730,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HAZ035.32,3-HAZ035.32_2014_Fall,2014,Fall,296,10/23/2014,0.4 rm upstream of Rt. 607,38.5546,-78.1917,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211863,VI,,,Yes,,2,2,20.24352918,150,1131,392.4176942,226.628065,981,0,40.9454689,11.97328721,7.701413353,40.9454689,6631.42,1075.01,261.0796685,42.3232512,NA,HAZ6664,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HAZ042.43,3-HAZ042.43_2013_Spring,2013,Spring,113,4/23/2013,Rt. # 681  (Rolling Rd),38.60305556,-78.25277778,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211702,VI,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ4886,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HAZ042.43,3-HAZ042.43_2013_Fall,2013,Fall,310,11/6/2013,Rt. # 681  (Rolling Rd),38.60305556,-78.25277778,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211702,VI,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ5619,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HAZ042.43,3-HAZ042.43_2020_Spring,2020,Spring,141,5/20/2020,Rt. # 681  (Rolling Rd),38.60305556,-78.25277778,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211702,VI,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ19148,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HAZ042.43,3-HAZ042.43_2020_Fall,2020,Fall,267,9/23/2020,Rt. # 681  (Rolling Rd),38.60305556,-78.25277778,64,Northern Piedmont,64c,Piedmont Uplands,RA09,NRO,Northern,Hazel River-Sams Run,N,RA,Sams Run-Hazel River,208010304,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030402,RL_03_211702,VI,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAZ19646,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HOR000.50,3-HOR000.50_2015_Spring,2015,Spring,90,3/31/2015,Rt. # 655  (Holly Corner Rd),38.35352778,-77.58472222,45,Piedmont,45f,Northern Outer Piedmont,RA45,NRO,Northern,Rappahannock River-Motts Run,N,RA,Motts Run-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801040101,RL_03_225120,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOR7159,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HOR000.50,3-HOR000.50_2015_Fall,2015,Fall,286,10/13/2015,Rt. # 655  (Holly Corner Rd),38.35352778,-77.58472222,45,Piedmont,45f,Northern Outer Piedmont,RA45,NRO,Northern,Rappahannock River-Motts Run,N,RA,Motts Run-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801040101,RL_03_225120,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOR7693,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-HOR000.50,3-HOR000.50_2016_Spring,2016,Spring,110,4/19/2016,Rt. # 655  (Holly Corner Rd),38.35352778,-77.58472222,45,Piedmont,45f,Northern Outer Piedmont,RA45,NRO,Northern,Rappahannock River-Motts Run,N,RA,Motts Run-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801040101,RL_03_225120,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOR8375,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-HOR000.50,3-HOR000.50_2016_Fall,2016,Fall,285,10/11/2016,Rt. # 655  (Holly Corner Rd),38.35352778,-77.58472222,45,Piedmont,45f,Northern Outer Piedmont,RA45,NRO,Northern,Rappahannock River-Motts Run,N,RA,Motts Run-Rappahannock River,208010401,Rappahannock River Basin,3,Rappahannock,Stafford,179,20801040101,RL_03_225120,III,,,,,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOR8914,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
