DataSource,UID,StationID,BenSampID,Collection Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Adicrophleps hitchcocki,Aedes,Aeshna,Aeshnidae,Agabus,Agapetus,Agarodes,Agnetina,Agrypnia,Allocapnia,Alloperla,Alluaudomyia,Ameletus,Amercaenis,Amphiagrion,Amphinemura,Amphipoda,Anacaena,Anchytarsus,Ancylidae,Ancyronyx variegatus,Anisocentropus pyraloides,Anopheles,Anthopotamus,Antocha,Apatania,Arctopsyche,Argia,Arigomphus,Asellidae,Asioplax dolani,Atherix,Atrichopogon,Attaneuria ruralis,Attenella,Baetidae,Baetis,Baetisca,Basiaeschna janata,Beloneuria,Belostoma,Berosus,Bezzia/Palpomyia,Bidessonotus,Bittacomorpha,Blepharicera,Boyeria,Brachycentrus,Brachycercus,Branchiobdellidae,Caenis,Callibaetis,Caloparyphus,Calopterygidae,Calopteryx,Cambaridae,Canace,Capniidae,Centroptilum,Ceraclea,Ceratopogon,Ceratopogonidae,Ceratopsyche,Cercobrachys,Cernotina,Chaoborus,Chauliodes,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chloroperlidae,Chromagrion conditum,Chrysops,Cinygmula,Clinocera,Clioperla clio,Coenagrion,Coenagrionidae,Coptotomus,Corbicula,Cordulegaster,Corduliidae,Corixidae,Corydalidae,Corydalus,Crambidae,Crangonyctidae,Cryptolabis,Culex,Culicidae,Culicoides,Cultus,Cyphon,Cyrnellus fraternus,Dannella,Dasyhelea,Desmopachria,Dibusa angata,Dicranota,Didymops transversa,Dineutus,Diphetor hageni,Diplectrona,Diploperla,Dixa,Dixella,Dixidae,Dolichopodidae,Dolophilodes,Dromogomphus,Drunella,Dryopidae,Dubiraphia,Dytiscidae,Dytiscus,Eccoptura xanthenes,Ectopria,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemera,Ephemerella,Ephemerellidae,Ephemeridae,Ephoron,Ephydridae,Epiphragma,Epitheca,Erioptera,Erpetogomphus,Erpobdellidae,Erythemis,Eurylophella,Forcipomyia,Fumonta,Gammarus,Glossiphoniidae,Glossosoma,Glossosomatidae,Goera,Goeridae,Goerita,Gomphidae,Gomphus,Gyrinidae,Gyrinus,Habrophlebia vibrans,Habrophlebiodes,Hagenius brevistylus,Haliplus,Hansonoperla,Haploperla,Helichus,Helicopsyche borealis,Helochares,Helocombus bifidus,Helocordulia,Helodidae,Helophorus,Helopicus,Hemerodromia,Heptagenia,Heptageniidae,Hetaerina,Heterocloeon,Heteroplectron americanum,Heterosternuta,Hexagenia,Hexatoma,Hirudinea,Hyalella,Hybomitra,Hydaticus,Hydatophylax argus,Hydracarina,Hydraena,Hydrobiidae,Hydrobius,Hydrochus,Hydroperla,Hydrophilidae,Hydrophilus,Hydroporus,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Ironoquia,Ischnura,Isogenoides,Isonychia,Isoperla,Iswaeon,Laccophilus,Lanthus,Lepidostoma,Leptoceridae,Leptophlebia,Leptophlebiidae,Lestes,Leucotrichia,Leucrocuta,Leucrocuta/Nixe,Leuctra,Libellula,Libellulidae,Libellulidae/Corduliidae,Limnephilidae,Limnophila,Limonia,Liodessus,Lioporeus,Lumbricidae,Lumbriculidae,Lymnaeidae,Lype diversa,Maccaffertium,Maccaffertium/Stenonema,Macdunnoa,Macromia,Macromiidae,Macronychus glabratus,Macrostemum,Malirekus hastatus,Mallochohelea,Mayatrichia,Micrasema,Microcylloepus,Molanna,Molophilus,Monohelea,Muscidae,Mystacides,Myxosargus,Naididae,Nasiaeschna pentacantha,Nectopsyche,Nemocapnia carolina,Nemouridae,Neoephemera,Neoleptophlebia,Neoperla,Neophylax,Neoplasta,Neoporus,Neotrichia,Neureclipsis,Neurocordulia,Nigronia,Nixe,Notonecta,Nyctiophylax,Ochrotrichia,Odontomyia,Oecetis,Oemopteryx contorta,Oligochaeta,Ophiogomphus,Optioservus,Oreogeton,Ormosia,Orthotrichia,Ostrocerca,Oulimnius,Oxyethira,Pachydiplax longipennis,Palaeagapetus,Palaemonetes,Paracapnia,Paragnetina,Paraleptophlebia,Paraleuctra,Paranemoura,Parapsyche,Pedicia,Peltodytes,Peltoperla,Peltoperlidae,Penelomax septentrionalis,Pericoma,Pericoma/Telmatoscopus,Perithemis,Perlesta,Perlidae,Perlinella,Perlodidae,Petrophila,Philopotamidae,Phoridae,Phryganea,Phryganeidae,Phylocentropus,Physidae,Pilaria,Piscicolidae,Pisidiidae,Planorbidae,Plathemis lydia,Platycentropus,Plauditus,Plectrocnemia,Pleuroceridae,Polycentropodidae,Polycentropus,Potamyia flava,Probezzia,Procloeon,Progomphus,Promoresia,Prosimulium,Prostoia,Prostoma,Protoplasa fitchii,Protoptila,Psephenidae,Psephenus,Pseudocloeon,Pseudolimnophila,,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys,Ptilostomis,Ptychoptera,Ptychopteridae,Pycnopsyche,Pycnopsyche/Hydatophylax,Ranatra,Rasvena terna,Remenus,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Serromyia,Setodes,Shipsa,Sialis,Sigara,Simuliidae,Simulium,Siphlonurus,Siphloplecton,Sisyridae,Somatochlora,Soyedina,Sparganophilidae,Sperchopsis tessellata,Sphaeromias,Stactobiella,Stegopterna,Stenacron,Stenelmis,Stenonema,Stilobezzia,Stratiomyidae,Strophopteryx,Stylogomphus,Stylurus,Suwallia,Sweltsa,Sympetrum,Syrphidae,Tabanidae,Tabanus,Taenionema atlanticum,Taeniopterygidae,Taeniopteryx,Tallaperla,Tanysphyrus,Telmatoscopus,Teloganopsis deficiens,Thaumaleidae,Theliopsyche,Timpanoga hecuba,Tipula,Tipulidae,Triaenodes,Trichoclinocera,Tricladida,Tricorythodes,Tropisternus,Tsalia berneri,Tubificidae,Uenoidae,Unionidae,Valvatidae,Viehoperla ada,Viviparidae,Wiedemannia,Wormaldia,Yugus,Zapada,Zealeuctra,Cambarus,Enchytraeidae,Choroterpes basalis
VDEQ_BUG,8-HRS001.35_2015_Fall,8-HRS001.35,HRS7879,10/23/2015,2015-10-23T04:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,1,,,,,,,,,1,5,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,14,2,26,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,1,,,,4,,,,,1,,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,8,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,8-RKC001.35_2015_Fall,8-RKC001.35,RKC7884,10/23/2015,2015-10-23T04:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,21,,,,,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
VDEQ_BUG,4AROA202.20_2015_Fall,4AROA202.20,ROA8517,10/26/2015,2015-10-26T04:00:00Z,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,14,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,2,,,8,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,9,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-CVA002.15_2015_Fall,2-CVA002.15,CVA8173,10/27/2015,2015-10-27T04:00:00Z,1,,,3,,,,,,,,,,2,,,,,,8,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,10,,,,,,,,,,,,,,,4,19,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,13,,,,,,,,,,,,,1,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,11,,2,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ABMN000.65_2015_Fall,4ABMN000.65,BMN7995,10/28/2015,2015-10-28T04:00:00Z,1,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,2,9,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,13,2,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,5AKIT002.65_2015_Fall,5AKIT002.65,KIT7761,10/29/2015,2015-10-29T04:00:00Z,1,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,1BNAK001.24_2015_Fall,1BNAK001.24,NAK7859,11/2/2015,2015-11-02T05:00:00Z,1,2,,,,,,,,,,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,63,5,4,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-MWC000.60_2015_Fall,2-MWC000.60,MWC7933,11/2/2015,2015-11-02T05:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,29,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,2,,,,,,,,,,,,,
VDEQ_BUG,2-XKL000.37_2015_Fall,2-XKL000.37,XKL7944,11/2/2015,2015-11-02T05:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,29,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,1AJEE002.22_2015_Fall,1AJEE002.22,JEE7304,11/3/2015,2015-11-03T05:00:00Z,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,36,54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-RRN002.19_2015_Fall,2-RRN002.19,RRN7935,11/3/2015,2015-11-03T05:00:00Z,1,1,,,,,,,,,,1,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7,14,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,3,,,23,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,1,,,,,,,,,,,,,,,,,,,,,39,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-LKN000.02_2015_Fall,2-LKN000.02,LKN7930,11/3/2015,2015-11-03T05:00:00Z,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,24,48,2,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,2,,,1,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,33,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-RVN033.65_2015_Fall,2-RVN033.65,RVN7937,11/3/2015,2015-11-03T05:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,1,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,3,,,6,,,,,2,,,,,,28,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,2,,,,,,,23,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,3,,,,,1,20,,,,,,,,,,,,,,,3,,,,11,,,,1,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2-SFR000.60_2015_Fall,2-SFR000.60,SFR7938,11/3/2015,2015-11-03T05:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,29,7,3,1,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,20,,,,,,,,,,,2,,,,,,,,,,,,,,,24,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,6ABLC002.30_2015_Fall,6ABLC002.30,BLC7553,11/4/2015,2015-11-04T05:00:00Z,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,8,,,,,,,1,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,45,,42,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,2BHAZ008.51_2015_Fall,2BHAZ008.51,HAZ7758,11/4/2015,2015-11-04T05:00:00Z,1,,,,,,,,,,,1,,47,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,18,2,23,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,18,,,,,6,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,11,,,,,,1,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,1BBLK005.62_2015_Fall,1BBLK005.62,BLK780,11/4/2015,2015-11-04T05:00:00Z,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,84,2,34,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,
VDEQ_BUG,1ASOA001.00_2015_Fall,1ASOA001.00,SOA7799,11/5/2015,2015-11-05T05:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,3,,,,,,30,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,9-WLK033.29_2015_Fall,9-WLK033.29,WLK8113,11/9/2015,2015-11-09T05:00:00Z,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,12,,6,,,,,,,,,,5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,17,,,1,,,,,26,,,,,5,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,28,,,,32,,,,,,,,2,,,,,,,,,,,,,,,,,
VDEQ_BUG,9-DML004.65_2015_Fall,9-DML004.65,DML8712,11/9/2015,2015-11-09T05:00:00Z,1,,,1,,,,,,,,,,,,,2,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,16,,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,1,,,,,1,,,,1,2,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,12,1,,,,,8,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,8,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
VDEQ_BUG,4ABKN008.26_2015_Fall,4ABKN008.26,BKN7996,11/9/2015,2015-11-09T05:00:00Z,1,,,,,,,,,,,,,47,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,1,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,3,,,,,27,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
