StationID,BenSampID,Collection Date,Collection DateTime,RepNum,Acentrella,Acerpenna,Acroneuria,Agnetina,Allocapnia,Amphinemura,Anchytarsus,Ancylidae,Ancyronyx variegatus,Antocha,Argia,Asellidae,Atherix,Baetidae,Baetis,Baetisca,Bezzia,Boyeria,Brachycentrus,Caenis,Cambaridae,Capniidae,Ceratopsyche,Cheumatopsyche,Chimarra,Chironomidae,Cinygmula,Corbicula,Corydalus,Crangonyctidae,Dicranota,Diplectrona,Dolophilodes,Drunella,Dubiraphia,Eccoptura xanthenes,Ectopria,Elmidae,Epeorus,Ephemerella,Ephemerellidae,Ephemeroptera,Eurylophella,Glossosoma,Gomphidae,Haploperla,Helichus,Hemerodromia,Heptageniidae,Heterocloeon,Hexatoma,Hydracarina,Hydropsyche,Hydropsyche/Ceratopsyche,Hydropsychidae,Hydroptila,Isonychia,Isoperla,Lepidostoma,Leptophlebiidae,Leucrocuta,Leuctra,Leuctridae,Lumbriculidae,Maccaffertium,Macronychus glabratus,Microcylloepus,Naididae,Neophylax,Nigronia,Oecetis,Oligochaeta,Optioservus,Oulimnius,Paragnetina,Paraleptophlebia,Perlesta,Perlidae,Perlodidae,Physidae,Pisidiidae,Planorbidae,Plauditus,Plecoptera,Pleuroceridae,Polycentropus,Probezzia,Promoresia,Prosimulium,Psephenus,Pteronarcys,Rhithrogena,Rhyacophila,Serratella,Simuliidae,Simulium,Stenacron,Stenelmis,Sweltsa,Taeniopteryx,Tallaperla,Teloganopsis deficiens,Tipula,Trichoptera,Tricladida
1ACAX003.81,CAX2841,5/29/2012,2012-05-29T11:45:00Z,1,,,2,,,,,,,1,2,,,,3,,,,,,,,,52,,3,,10,,,,,,,,,,,,1,,,,,,,,,,,,,,9,,,11,,,,10,,,,13,,,,,1,,,,,,,4,,,,,,,,,,,,,35,,,,2,,,,5,,,,,,,
6CCED000.14,CED3537,5/29/2012,2012-05-29T13:45:00Z,1,,,,,,,,,,23,,,,5,36,,1,,,,1,,4,,5,49,,2,,,,,,,,,,2,,1,,8,,,,,,,,,,,3,,18,,,,,,,,,,,,,12,,,,4,,3,,,,,,1,,,,,,,,1,,,,,,,,1,,3,,,,,,,
4ARNF015.22,RNF3593,5/29/2012,2012-05-29T13:15:00Z,1,,,,,,,,,,4,,,7,4,2,,,,,32,,,,2,1,21,,,,,,,,,2,,1,,,4,2,4,,,1,,,,7,,,,3,,,,5,,,,14,,,,2,,,,,,,16,7,,,1,2,,,1,,,,,2,,,2,,13,,,,1,,2,,37,,,,,,1,
6CWLC010.20,WLC3527,5/31/2012,2012-05-31T11:25:00Z,1,29,,1,,,,,,,,,,2,,10,,,,5,,,,8,1,,15,,,,,,,9,,,,,,3,,,11,,,1,,,,2,,3,,,,1,,,,,,,4,1,,,,,,,1,,,1,3,1,10,,,,,,,,,,,,1,,6,1,4,,,,40,,,,,,10,,,
6BLSR004.22,LSR3535,6/4/2012,2012-06-04T11:30:00Z,1,,,10,,,,,,,4,,,,1,19,,,1,,,,,3,3,1,15,,,,,2,2,15,,,,5,,3,,6,3,,3,3,1,,3,12,,,,6,8,15,,,,,,,6,5,,1,,,3,,,,,,5,1,,,7,,,,,,,,1,,1,,3,4,,2,4,,,2,,,,3,,2,,
9-WFC034.82,WFC3512,6/5/2012,2012-06-05T11:20:00Z,1,13,,3,2,,,,,,,,,,6,9,,,,,7,,,9,1,,33,,1,,,,,,,,,,1,1,,1,12,,,,,,,10,,,,4,,1,,4,,,,2,,,,1,,,5,,,,1,7,,,,,3,,,,,,,9,,,,,3,,,,1,,21,,20,,,,,,1,
4AJHN000.01,JHN2738,6/6/2012,2012-06-06T11:30:00Z,1,1,,,,,,,,,2,,,,58,16,,,,,,,,,33,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,25,,3,,,,,,1,,,,,,,7,,3,5,,,,,1,,,,,,,,,,,,,,,,1,,18,,,,,,,,,
4ALOR014.33,LOR2736,6/6/2012,2012-06-06T12:30:00Z,1,2,,,,,,,,,,,,,28,42,,,,,,,,,34,,43,,,,,,,,,1,,,,,,1,,,,,,,1,1,,,,2,,8,,1,,,,,,,,1,,,,,2,,3,,1,,,1,1,,,,,,,,,,,,,1,,,3,,10,,2,,,,,,,
4ALOR014.75,LOR2737,6/6/2012,2012-06-06T13:45:00Z,1,,,,,,,,,,,,,,23,10,,,,,,,,,36,,54,,,,,,,,,,,,2,,,,,,,,,,2,3,,,,7,,12,,15,,,,,,,,4,2,,,,3,,,1,1,,,4,1,,,,,,,,,,,,,,,,1,2,26,,,,,,,,,
3-MIR004.05,MIR3460,6/6/2012,2012-06-06T14:45:00Z,1,,,,,,,,,,,,,,,1,,,,,,,,,52,11,2,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,19,,,69,,,,,,,,,1,,,,6,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,
8-OWN000.48,OWN3467,6/6/2012,2012-06-06T12:15:00Z,1,,,,,,,,,,,,,,,,,,,6,,,,,41,5,3,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,9,,,,36,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,
9-LRY004.64,LRY3442,6/7/2012,2012-06-07T11:30:00Z,1,,,1,,,,,,,,,,,26,6,,,,,,1,,,1,,13,2,,,,1,1,13,1,,,,1,,,,9,1,,,,,,9,,,,3,,3,,,2,,5,1,9,9,,,,,,,,,8,,4,,,,2,,,,,,4,,1,,1,,1,,,1,,,,,,3,,,,,5,
3-THM001.40,THM3465,6/11/2012,2012-06-11T13:00:00Z,1,,,,,,,,1,,,,,,1,8,,,,,1,,,,28,21,11,,1,,,,,,,,,,,,,1,,,,,,,,,,1,3,30,3,1,3,24,,,,,,,,4,,,,,,,,6,,,,7,2,,,1,,,,,,,,,3,,,,,,,,19,,,,,,,
3-GRT001.70,GRT3435,6/11/2012,2012-06-11T11:15:00Z,1,,,,,,,,,,2,,,,1,16,,,,,,,,8,93,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,16,,,,,,,,,1,,,,,,1,9,,,,,,,1,,,,,,,,,,3,,,,,,,,13,,,,,,,3
1AGOO018.17,GOO3585,8/21/2012,2012-08-21T11:00:00Z,1,,,7,,,,,4,,,2,,,,,,,,1,16,,,,,,18,,3,2,,,,,,44,,,1,,,,,,,4,,11,,3,,,5,,,,3,1,,,,,,,,5,7,1,1,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,3,,,,,,,,4
1ACAX003.81,CAX3644,8/23/2012,2012-08-23T11:00:00Z,1,1,,17,,,,1,1,1,,4,,,,2,,,1,,1,,,,28,2,7,,11,18,,,,,,,,,,,,,,,,1,,,,2,,,1,,1,,1,,,,,,,,,,4,,,,,1,1,2,,,,,,,,,,,,,,,,,5,,,,,,,1,55,,,,1,,,1
4AGSH001.28,GSH3643,8/29/2012,2012-08-29T11:00:00Z,1,,,,,,,,2,,,,9,,1,,,,,,,,,,8,,68,,,,,,10,,,,,10,22,,,1,,,,2,,,,2,,,,,,3,,,,,,,,,,,,,,,,,7,,2,,,2,2,,,,,,,,,1,,,19,,,1,,,,,10,,,,,,,
4ALOR008.93,LOR3453,9/4/2012,2012-09-04T11:30:00Z,1,,,1,,,,,,,,,,,,,,,,,1,,,,62,,77,,,,,,,,,,,,1,,,,,,,1,,,3,5,,,,3,,32,,,,,,,,,,6,4,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-WLK016.78,WLK4153,9/5/2012,2012-09-05T12:15:00Z,1,1,,1,,,,,,,,,,2,27,3,,,,,2,,,,7,6,29,,,1,,,,,,,,,3,2,,,,1,,,,,,27,,,3,11,,6,,19,,,,,,,,11,,1,,,2,,,10,,,,,,,,,,3,,1,,,,,6,,,,1,,1,,5,,,,,,1,
1BMIL006.68,MIL3844,9/6/2012,2012-09-06T13:00:00Z,1,,,,,,,,6,,1,,,,2,2,,,,,3,,,,47,1,76,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,7,26,2,9,,,1,,,,,3,,,,,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,
3-ROB017.24,ROB4061,9/7/2012,2012-09-07T13:45:00Z,1,,,3,4,,,,,,,2,,,,1,,,,4,,,,,10,,1,,1,12,,,,,,,,,,1,,,,,,,,2,,,6,,,,44,,,39,,,,7,,,,,,18,,,,,,4,,,,,,,,,4,1,,,,,2,,1,,,,,,,,5,,,,4,,,
4AXOE001.26,XOE4193,9/10/2012,2012-09-10T12:00:00Z,1,,,2,,,3,,,,,,,,,,,,,,,,,,,,53,,,,,,28,9,,,,3,20,4,,2,,,,,,,,9,,2,,,,,,,,,8,2,5,,,6,,,,,,,,2,22,,,,1,,,,,,2,,1,,,,,1,,4,,,8,,2,1,,7,,,2,
4ABOE005.27,BOE3430,9/11/2012,2012-09-11T10:20:00Z,1,1,,,,,,,1,,,,,,13,2,1,,1,,9,,,,53,1,20,,1,2,,,,,,,,,,,,,7,,,,,,,14,,,2,8,,18,,15,,,,,,,,24,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,9,,,,,,,1,,
1ABRB002.15,BRB4008,9/11/2012,2012-09-11T11:00:00Z,1,,,,,,,,,,,1,,,,2,,,,,,,,,6,2,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,,8,,,,,1,,,,,,,,8,,,,,,,20
4APGG011.14,PGG3524,9/12/2012,2012-09-12T11:00:00Z,1,1,,,,,,,,,,,,,17,,,,,,5,,,,16,2,19,,3,1,,,,,,2,,,,,,,1,,,,,,,18,,1,5,9,,11,,5,,,,,,,1,12,,,2,,,,,2,,,,,,,,,,4,,23,,,2,,,,,,,,22,,,,,,,,,
4AXOF001.26,XOF3642,9/12/2012,2012-09-12T15:55:00Z,1,,,2,,2,,,,,,,,,4,3,,1,,,,,,,,,37,,,,,,24,6,,,,6,4,1,,,,3,,,,,,5,,4,,1,,11,,1,,,4,1,,,,8,,,,,,,3,4,,,,,5,3,,,,2,11,,,,,,2,3,,1,,,4,,,,,,,,2,
1BNTH015.45,NTH3850,9/13/2012,2012-09-13T10:00:00Z,1,,4,,,,,,,,,,,,7,3,,,,,7,,,,1,2,26,,3,2,,,1,,,5,,,,,1,,1,,,,,,,4,,,,,6,2,,3,,,,,,,1,5,,1,,,,,,,,,,,,,,2,,5,,,1,,5,,4,,,,,,3,,4,,,,,,,
1BLEW006.95,LEW3830,9/20/2012,2012-09-20T11:30:00Z,1,,,,,,,,,,2,,,,1,3,,,,,,,,,66,,65,,,,,,,,,,,,,,1,,,,,,,,,,,,,,27,11,,,,,,,,,,,,,2,,,,,9,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,9,,1
6AGRF002.36,GRF3626,9/24/2012,2012-09-24T13:50:00Z,1,,,,,,,,,,,,,,1,2,,,,,1,,,1,31,,5,,,2,,,,,,,,,34,,,,14,,,3,,,,10,,1,2,5,,4,,6,,,,,,,,4,,,1,,,,1,30,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,4,
2-JOB000.39,JOB4165,9/25/2012,2012-09-25T10:30:00Z,1,,,4,,,,,2,,,7,,4,2,9,,,,,,,,,17,10,3,,,2,,,,,,,,,4,,,1,,,1,12,,,,4,,,2,3,,5,,13,,,,2,,,,8,,4,,,5,,1,25,,,,,,,,,,,,18,,,,,32,,,,,,7,,13,,,,,,1,
4ASSP000.64,SSP3594,9/25/2012,2012-09-25T12:00:00Z,1,,,,,,,,5,,,,,,17,33,1,,,1,1,,,,36,2,29,,7,3,,,,,,,,,1,,,,,,,1,,,1,5,,,6,1,,14,,3,,,,,,,,10,,,,,,,6,,5,,,,,1,,,,4,,8,,,,,,,,,,,3,1,,,,,,1,,
6BLTR022.98,LTR4156,9/25/2012,2012-09-25T11:50:00Z,1,,,,,,,,,,,,,2,5,5,,,,5,5,1,,5,,,27,,1,,,,,,,,,,4,,,29,2,,,,,,,23,,,,,8,1,,14,,,,,,,,5,,,,,,,1,7,,,1,,,,,,,,,,,,,,19,,,6,,,2,,15,,,,2,1,2,
6AMCR005.94,MCR4155,9/26/2012,2012-09-26T11:00:00Z,1,9,,,,,,,,,,,,,8,39,,,,,2,,,18,11,,9,,1,2,,,,,,1,,,2,,,,,,,,,1,,7,,,,9,3,5,,52,,,,,,,,7,,1,,,,,1,6,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,
6BLTL003.31,LTL3625,9/26/2012,2012-09-26T14:10:00Z,1,,,,,,,,1,,,,,,1,7,,,,,4,,,,23,,15,,1,,,,,,,,,,3,,,,,,,,,,,8,,,,2,,3,,11,,,,,,,,14,,,,,,,,10,,,,,,,,,,,,11,,,1,,20,,,,,,,9,51,,,,,,,
2-BSB000.20,BSB4144,9/27/2012,2012-09-27T12:45:00Z,1,1,,,,,,,1,,,,,1,1,2,,,,,,,,,8,2,9,1,,,,,11,,,,,,,,,2,,,,5,,,1,18,,1,6,1,,,,6,,,35,19,,1,,37,,,,,1,,2,,4,,32,,1,,,,,,1,,1,,,2,12,,,,,,,,2,,,,,,2,
2-PTR008.43,PTR4159,9/27/2012,2012-09-27T10:45:00Z,1,,,9,,,,,,,,,,,5,1,,,,,,12,2,,27,,9,,,,,1,4,16,,,3,,,,,,,1,,4,,1,,8,,3,,,,3,,,,,12,1,,,,22,,,,,,,1,1,,,3,,3,,,,,,4,,,,,,30,,,,,,,,2,27,,,,3,,
6BSIM000.22,SIM4136,9/27/2012,2012-09-27T11:15:00Z,1,,,,,,,,,,,,17,,,,,,,,,,,,29,,6,,1,,,,,,,1,,,5,,1,,9,,,,,,,2,,,,,4,23,,6,,,,,,,,,,,2,,,,2,13,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,1,2
4ARNF015.22,RNF4164,10/1/2012,2012-10-01T10:00:00Z,1,,,1,1,,,,,,,2,,1,3,12,,,,,,,,,2,9,10,,,,,,,,,,,1,6,,,13,,,,2,,,,11,,,1,9,,12,,26,,,,6,,,,15,,6,,,,,,29,2,,,,,,,1,,,,4,1,,4,,7,,,,,,4,2,41,,,,,1,,10
4AELT000.86,ELT4145,10/1/2012,2012-10-01T11:15:00Z,1,,,,,,,,1,,1,,,3,4,1,,,,,,,30,,4,,19,,,1,,,,,,,,,,,,,25,,,1,,,,17,,,4,12,,5,,36,,,,,,,,30,,,,,1,,2,37,,4,,,,,,,,,,2,,,,,1,,,,,,4,,2,,,,,1,,
4AFCA001.40,FCA4038,10/1/2012,2012-10-01T11:00:00Z,1,,,,,,,,2,,,2,,,,2,,,,,3,,,,2,9,7,,8,1,,,,,,1,,,7,,,,,,,,,,1,17,,,3,,,6,,52,,,,,,,,30,,,,,,,8,21,6,,,,,,,,,,,4,,,,,12,,,,,,,,2,,,,,,,
1BSTH019.52,STH3854,10/1/2012,2012-10-01T11:30:00Z,1,,,,,,,,,,,,,,,4,,,,1,,,,,18,6,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,,16,2,,43,,,,,,,1,12,,,,,,,,7,,,,,,,,,,3,,48,,,,,,,,,,,1,,,,,,17,,,
4AWEL001.14,WEL3624,10/2/2012,2012-10-02T14:45:00Z,1,,,,,,,1,1,,,,,,3,,,,,,,,,,18,1,47,,,,,,,,,,,,6,,,5,,,,,,,1,68,,,,,,7,,,,,,,,,,56,,1,,,,,4,6,,,,,,,,,,,1,,,,,,1,,,,,,1,5,,,,,,,,
4AJHN000.01,JHN4366,10/2/2012,2012-10-02T12:00:00Z,1,,,,,,,,1,,1,,,,9,5,,,,,1,,,,97,,17,,,1,,,,,,,,,,,,1,4,,,2,,,,4,,,,7,,14,,18,,,,,,,,24,2,,,,2,,,20,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,
4ALOR014.33,LOR3623,10/2/2012,2012-10-02T12:45:00Z,1,,,,,,,,18,,,,,,3,1,1,,,,,,1,,66,,77,,1,1,,,,,,,,,3,,,1,,,,,,,1,4,,1,3,10,,17,,6,,,,,,,,13,,,,1,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
4ALOR014.75,LOR4143,10/2/2012,2012-10-02T13:30:00Z,1,,,,,,,,1,,,,,,5,10,,,,,,,11,,67,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,5,,10,,,,,,,,34,,,,,,,,5,,,,1,,2,,,,,,,,,,,,,,,4,,6,,2,,,,,5,,
9-BCK015.88,BCK4147,10/4/2012,2012-10-04T12:00:00Z,1,,,,,,,,4,,,,,,4,3,,,,,,,,,19,,41,,,,,,,,,16,,1,5,,,,,,,,,1,,2,,2,1,7,,11,,,,,9,,,,,1,,,,,1,,10,67,,,1,,,,,6,,,,1,,,,,,,,,1,,3,1,26,,,,,2,,1
2-MRY016.62,MRY3879,10/11/2012,2012-10-11T14:00:00Z,1,,,1,,,,,,,,,,,1,,,,,,,,,,49,14,2,,2,,,,,,,2,,,,,,,,,,,,,,4,,,,,9,5,,6,,,,4,,,,10,,23,,,,,,6,,,,,7,,,,,,,9,,,,,,,,,,,1,,12,,,,30,,,2
2-BLD000.22,BLD3864,10/11/2012,2012-10-11T11:20:00Z,1,,,,,,,,,,3,,,,,8,,,,,1,,,,30,6,4,,1,2,,,,,,,,,,,,,,,,,,,,3,,,1,,2,1,,29,,,,1,,,,12,,,,,,,,50,,,,,,,,1,,,,14,,,,,3,,,,,,1,,15,,,,1,,,
6CCOV002.54,COV4035,10/15/2012,2012-10-15T10:15:00Z,1,,,,,,,,,,,,,1,4,9,,,,,,,,2,5,5,11,,,,,,,,,,,,5,2,,,1,1,,,,,,21,,2,,,,,,20,,,,1,,,,15,,,,,,,,11,,,,,,2,,,,,1,1,,,,,9,,,,,,24,1,10,,1,,2,1,1,
4APOP000.10,POP3562,10/16/2012,2012-10-16T11:00:00Z,1,,,,,10,,,,,,,,,,,,1,,,,,26,,,,24,,7,,12,,1,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,8,,,,,,,11,,,1,,,,,,,,,,,,,,8,,2,,1,,,82,,
9-LRY004.64,LRY4187,10/17/2012,2012-10-17T14:25:00Z,1,,,1,,,,,,,,,,,3,1,,,,,,,,,,,18,,,,,,6,4,,,,,,47,,2,6,1,,,,,,,,3,,6,,3,,,1,8,10,1,4,,,6,,,,,,,1,,12,,7,,,,,,,,1,,2,,,,,,3,10,,,,,,19,,7,,1,,
4ABDB004.35,BDB3563,10/17/2012,2012-10-17T10:45:00Z,1,,,,,10,,,2,,,,,,,,,,,,,1,9,,1,5,130,,,,,,,,,,,,1,,,,,1,,,,2,,1,,,1,,,,,,,,,,,,,1,,,,,,,3,,1,,1,,,2,,,,,,3,,,,,,,,,,,,,,,2,,,16,,
1ALIM001.16,LIM4051,10/19/2012,2012-10-19T11:30:00Z,1,,,,,,,,7,,,9,,,,,,,,,14,,15,,6,15,34,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,4,,,,,,,,,,,,,1,,,,23,,,,,,,2,18,,,,,1,,
1BTMB000.54,TMB3860,10/22/2012,2012-10-22T10:50:00Z,1,,,3,,,,,,,,,1,,,,,,,,,,4,,16,8,6,,,,,,,,,,,1,,,100,3,,,,,,,,,,,,,8,1,,6,,,,,,,1,3,,,,,,,,24,,,,,,,,,,,,,,,4,,8,,,1,,,,,3,,,,6,,,
9-XFH000.92,XFH3608,10/22/2012,2012-10-22T12:00:00Z,1,,,,,,,,,,,,,,,1,,,,,,,,,,,140,,,,,,1,,,,,,,,,,,1,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,2,,
1AABR000.78,ABR3814,10/23/2012,2012-10-23T14:30:00Z,1,,,,,,,,,,4,1,2,,,,,,,,,,,,100,9,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,31,12,,1,,,,,,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2,,,3
1AOPE028.72,OPE3815,10/23/2012,2012-10-23T13:15:00Z,1,,,,,,,,,,1,,,,,,,,,,3,,1,,29,2,21,,,,,,,,,2,,1,,,2,5,,,,,,,,1,,,2,,2,,1,1,,,,,,,,4,,2,,,,,,89,,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,28,,,4
3-SOT001.00,SOT4055,10/24/2012,2012-10-24T11:30:00Z,1,,,9,,,,,,,,,,,,,,,,,,,,,17,26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,72,,,,1,,,,8,,,,,1,,,1,,,,,,,,,,,,36,,,,1,3,,,,,,1,,,,,,,,,
1BBCK000.78,BCK3817,10/25/2012,2012-10-25T09:40:00Z,1,7,3,,,13,,,,,1,,,,1,,,,,,,,,,16,1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,6,1,,1,,,,1,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,29,,,,8,,,2,,
1BMIL002.20,MIL3842,10/25/2012,2012-10-25T11:30:00Z,1,,1,,,,,,,,,,,,1,8,,,,,3,,,,5,21,22,,,1,,,,,,,,1,,,10,15,,,,,,,,2,,,1,,8,1,,3,,,,,,,1,8,,1,,2,,,,14,,,2,,,,,,,1,,7,,,,,6,,,,,,2,4,8,,,,43,,,7
4AFAL000.92,FAL3566,11/1/2012,2012-11-01T10:45:00Z,1,,,1,,3,,,4,2,,1,,,,,,1,1,,,,,,,,82,,8,,,,,,,4,,,1,,,,,,,,,1,,1,,,43,,,,1,,,,,,,,,2,1,2,,,,1,14,,,,,,,,3,,9,,,,,,,,,,,,,,,,,,1,,,1,,
8-OWN000.48,OWN4020,11/5/2012,2012-11-05T11:45:00Z,1,,,2,,3,,,,,,,,,,,,,1,1,,1,,,17,28,3,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,77,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,7,,
4ARAB003.64,RAB3595,11/5/2012,2012-11-05T09:20:00Z,1,,,1,,4,,,2,,,,,,,,5,,,,1,,1,,31,14,62,,,1,,,,,,,,1,10,,,,,,,,,1,,2,,,,,,5,,,,,,1,,,,7,2,,,1,1,,15,14,7,,,,,1,,,,,,4,1,,,,,,,,,,4,,,,,2,,1,,
8-CUB002.73,CUB4063,11/5/2012,2012-11-05T13:30:00Z,1,,,,,,,,,,,3,,,,,,,,,,,,,,,17,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,2,,,,,,,,,,,,,,,10,,,,,,,,
2-BCR007.68,BCR4042,11/5/2012,2012-11-05T13:15:00Z,1,,,,,,,,,,,,,,,,,,,,,,9,,2,4,71,,,,,,,,,,,,2,,,,,,,,,,,16,,,,,,13,,37,,,,,,,,3,,,,,,,3,4,1,,,,,,,,,2,,,,,,,,,,1,,,3,,,,6,,,2,,
4ATRR001.92,TRR3598,11/6/2012,2012-11-06T10:00:00Z,1,,,,,1,,,2,,,,3,,,,,,,,,,3,,,1,70,,7,,,,,,,3,,,,,,,,6,,,,1,,3,,,13,,,,,,,,2,,,,,5,,,,,,,6,1,,,,,,,7,,4,,,,,,,,,,,,,,,2,,,24,,,,,
8-BRC001.88,BRC4056,11/6/2012,2012-11-06T13:45:00Z,1,,,,,,,,,,,,,,,2,,,,,,,,,41,29,2,,,,,,,,,,8,,,,,,,,,,,1,,,,,,,3,,,17,,,,,,,,71,,,,,5,,,,,,1,,,,,,,,,,,,,,5,,,1,,,,3,2,,,,,,,
4ALBT003.07,LBT4207,11/7/2012,2012-11-07T12:30:00Z,1,2,,1,,1,,1,,,,,,,1,1,,,,,,1,7,,31,,22,,,,,2,,5,,,,,5,4,,14,,,,,,,,20,,,2,1,,3,,5,,,2,,,,,9,,,,2,,,4,12,11,,,,,,,,,,7,,,,,3,2,,3,3,7,,13,,,,16,1,,,2,
4ASDE002.18,SDE3897,11/7/2012,2012-11-07T10:15:00Z,1,,,,,,,,,1,,,,,,,,,,,,,,,,,106,,2,,,,,,,1,,,,,,5,,26,,,,,,,,,1,,,,,,,,3,,,,,1,,,,,,,28,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
9-LTL001.22,LTL4166,11/8/2012,2012-11-08T11:10:00Z,1,,4,,,,,,,,,,,,,,,,,,,,4,,50,,28,,,,,,,,,1,,,4,,,1,2,2,,,,,1,9,,1,1,8,,17,,,,,,,,,,6,,,6,3,,,1,,,,,,,,,,,,18,,,,,,,,,,,,,,9,,8,,,,,
8-GDY003.00,GDY3893,11/8/2012,2012-11-08T13:30:00Z,1,,,,,,,,,,,,2,,,,,,,,,,1,,7,7,34,,,,,,,,,1,1,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,,,1,3,9,,,,,,,,,,,,1,,,3,6,,,10,,,4,1,
3-MIR004.05,MIR3892,11/8/2012,2012-11-08T11:45:00Z,1,,,,,,,,,,,,,,,,,,,,,,3,,27,49,1,,1,5,,,,,,2,,,,,,,,,,,,,,,,,,6,,,,29,,,,,,,,14,,,,,4,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,4,,18,,,,,2
6CBER004.10,BER3584,11/13/2012,2012-11-13T14:35:00Z,1,,2,,,,,,,,,,,,,,,3,,,,,1,,1,,25,,,,,4,,,,,,,3,5,,,,,,1,,,,2,,1,,,,,,,,1,13,,1,,,1,,,,,,,,,9,,36,,,1,,,,,,,,,,,2,,,,,,,,,5,49,,,,,
9-MER002.99,MER4158,11/13/2012,2012-11-13T13:10:00Z,1,,2,2,,,,,,,,,,,,,,,1,,,,5,,11,,14,,,,,3,,,,,,,,73,,,5,,,3,,,,8,,3,,,,2,,,16,9,,5,,,,2,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,,,,,,,11,1,,,2,,
2-NOR003.59,NOR3792,11/13/2012,2012-11-13T12:00:00Z,1,,1,,,9,,,5,2,,1,,,,,,1,,,14,,1,,4,3,72,,2,,,,,,,17,2,,,,1,,,4,,,,1,1,5,,,2,,,,,,,,,,,,,1,,2,,,1,,4,1,,,,,,,7,,8,,,,,,,,,,,,,,,1,1,,1,,,,,
2-NOR003.28,NOR3791,11/13/2012,2012-11-13T11:33:00Z,1,,,,,8,,,,1,1,1,,,,6,,,,,,,,,62,1,26,,,,1,,,,,,,1,,,1,,,3,,,,,,18,,,1,7,13,8,,,,,,,,,,16,,,,,,,12,3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,6,,
2-NOR003.75,NOR3793,11/13/2012,2012-11-13T12:32:00Z,1,,,,,15,,1,1,,,,,,,,,,1,,2,,,,5,37,58,,,,,,,,,6,2,,,,8,,,2,,,,,1,14,,,3,,2,,,,,,,,,,,12,2,,,,,,5,2,1,,,,,1,1,,1,,,,,,,1,,,,,5,,,1,1,,,,,3,,
6BLSR004.22,LSR4022,11/14/2012,2012-11-14T13:20:00Z,1,,,2,,2,,,,,1,,,,,11,,,,,,,10,,2,,14,,,,,,9,10,,,,3,2,24,1,6,,,,1,1,,,1,,,,3,3,2,,,2,,14,,,,,5,,,,,,,,,,,10,,1,,,,,,2,,,,1,5,2,1,,2,,,1,2,,,4,,6,,1,
6ACNR017.24,CNR4135,11/14/2012,2012-11-14T11:45:00Z,1,,,,,1,,,2,,1,,,1,,,,,,,1,,1,4,17,,5,,2,,,,,,,,,,8,,,,1,,,1,,,,,,,1,1,2,4,,4,,,,,,,,,,,,,,,1,23,,,,,,,,,,,,,,,,,2,,,,,,5,,,,127,,,,,
