JRH_Final_Ref_Cod,DataSource,StationID,UID,Coastal,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
Str,VDEQ_BUG,5AMLL000.03,5AMLL000.03_2012,FALSE,37.142,-78.14919444,Mallory's Ck east of Harper Rd,45,Piedmont,45f,Northern Outer Piedmont,CU05,PRO,Piedmont,Little Nottoway River-Crystal Lake,N,CU,Crystal Lake-Little Nottoway River,301020101,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Nottoway,135,30102010105,,,,,,,2,2,7.095671539,107,193,152.3693064,15.39760172,86,0,18.83590126,4.58752421,2.537737179,18.83590126,1090.69,1092.09,42.94057437,42.99569251,
Str,VDEQ_BUG,5AMLL001.27,,FALSE,37.155,-78.16222222,Mallorys Creek @ Rte 663(Lone Pine Rd),45,Piedmont,45f,Northern Outer Piedmont,CU05,PRO,Piedmont,Little Nottoway River-Crystal Lake,N,CU,Crystal Lake-Little Nottoway River,301020101,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Nottoway,135,30102010105,RL_5A_141773,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5AMMR008.77,,FALSE,36.91194445,-78.39777778,Middle Meherrin @ Rt. 631,45,Piedmont,45c,Carolina Slate Belt,CM01,PRO,Piedmont,Middle Meherrin River,N,CM,Middle Meherrin River,301020401,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Lunenburg,111,30102040101,RL_5A_136887,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5ARYR000.62,,FALSE,36.77088889,-77.84086111,Rocky Run at Rt. 642,45,Piedmont,45f,Northern Outer Piedmont,CM15,PRO,Piedmont,Roses Creek,N,CM,Roses Creek,301020405,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Brunswick,25,30102040501,,,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5ASRE002.12,,FALSE,36.93388889,-77.09777778,"Seacorrie Sw @ Rt. 606, DSS SC # 13,14",65,Southeastern Plains,65m,Rolling Coastal Plain,CU45,PRO,Piedmont,Seacorrie Swamp,N,CU,Seacorrie Swamp,301020111,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Sussex,183,30102011102,RL_5A_256481,VII,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5ASYC003.90,,FALSE,36.987295,-78.081807,N.E. OF KENBRIDGE STP AT RT. 600 BRIDGE,45,Piedmont,45f,Northern Outer Piedmont,CU07,PRO,Piedmont,Nottoway River-Cedar Creek,N,CU,Cedar Creek-Nottoway River,301020102,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Lunenburg,111,30102010201,RL_5A_140306,III,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5AWIL002.42,,FALSE,36.7875,-77.77416667,Wilson Creek at Rt. 712,45,Piedmont,45f,Northern Outer Piedmont,CM18,PRO,Piedmont,Reedy Creek,N,CM,Reedy Creek,301020406,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Brunswick,25,30102040602,RL_5A_146482,III,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5AXBL000.80,,FALSE,37.03666667,-77.95555556,STATION #2 - FIRST ROAD BELOW FORT PICKE,45,Piedmont,45f,Northern Outer Piedmont,CU08,PRO,Piedmont,Hurricane Branch-Long Branch,N,CU,Long Branch-Hurricane Branch,301020102,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Nottoway,135,30102010202,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,5AXEC000.76,5AXEC000.76_2012,TRUE,36.648,-77.0959,500 ft downstream from Rt 749,63,Middle Atlantic Coastal Plain,63e,Mid-Atlantic Flatwoods,CU47,TRO,Tidewater,Mill Swamp-Darden Pond,N,CU,Darden Pond-Mill Swamp,301020112,Chowan and Dismal Swamp River Basin,5A,Chowan-Dismal,Southampton,175,30102011202,,,,,,,2,2,1.378615579,11,29,24.01979973,3.940234059,18,0,8.044955254,1.348365873,1.248688771,8.044955254,3513.74,1173.3,138.3362952,46.19293833,
Str,VDEQ_BUG,5BXAT000.30,,TRUE,36.57461111,-76.0938,0.2 NM downstream from Crags Causeway,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,AS17,TRO,Tidewater,North Landing River-Milldam Creek,T,AS,Milldam Creek-North Landing River,301020512,Chowan and Dismal Swamp River Basin,5B,Chowan-Albermarle,Virginia Beach,810,30102051206,,,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6ABEJ001.14,6ABEJ001.14_2017,FALSE,37.201772,-81.636206,"Beech Fork along Rt. 624, d/s of Amonate",69,Central Appalachians,69d,Dissected Appalachian Plateau,BS02,SWRO,Southwest,Upper Dry Fork,N,BS,Upper Dry Fork,507020101,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Tazewell,185,50702010103,RL_6A_031081,IV,,,,,2,3,8.992848995,520,898,720.0052118,85.80733348,378,0.355126977,44.71906281,17.76174369,7.579677202,44.36393583,1096.31,1040.37,43.16183433,40.95947094,
Str,VDEQ_BUG,6ABLC002.30,6ABLC002.30_2015,FALSE,37.2975,-82.19305556,"Off Rt. 609, betweem Big Branch and Belc",69,Central Appalachians,69d,Dissected Appalachian Plateau,BS14,SWRO,Southwest,Levisa Fork-Home Creek,N,BS,Home Creek-Levisa Fork,507020202,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020201,RL_6A_025127,IV,,,,,4,4,7.246944465,345,726,550.1311696,71.46301773,381,0,56.9215126,23.2541571,8.460805901,56.9215126,2300.06,90.55359221,,45.2767961,1150.03
Str,VDEQ_BUG,6ABLD000.90,,FALSE,37.06694444,-82.51138889,SE of Hibbits Gap nr Wise/Dick. Co. line,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS32,SWRO,Southwest,Birchfield Creek,N,BS,Birchfield Creek,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020505,RL_6A_012636,IV,,,,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6AFRY006.70,6AFRY006.70_2009,FALSE,37.09333333,-82.23277778,S of Tiny,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS19,SWRO,Southwest,Fryingpan Creek,N,BS,Fryingpan Creek,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020404,RL_6A_014606,V,,,Yes,,3,4,11.3703959,431,918,661.2504283,96.58453368,487,0,53.55207062,22.57544401,8.342181768,53.55207062,3495.74,1171.11,137.6276334,46.10671781,
Str,VDEQ_BUG,6AIND000.52,,FALSE,37.10444445,-82.16222222,"Off Rt 80, Rt 602 bridge #6905",69,Central Appalachians,69d,Dissected Appalachian Plateau,BS17,SWRO,Southwest,Indian Creek-Cane Creek,N,BS,Cane Creek-Indian Creek,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020402,RL_6A_014602,IV,,,,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6ALPP001.60,6ALPP001.60_2015,FALSE,37.1836,-82.214,Off Rt. 658,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS21,SWRO,Southwest,Russell Fork-Pawpaw Creek,N,BS,Pawpaw Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020406,RL_6A_014956,IV,,,,,1,1,0.751702976,462,683,569.2710944,44.33621997,221,0.502218962,39.22178268,20.23978184,6.79792389,38.71956372,2314.18,1157.39,91.10949802,45.56656004,
Str,VDEQ_BUG,6ASLI000.06,,FALSE,37.3652,-82.21681,First gravel road to right on Rt. 733,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS15,SWRO,Southwest,Levisa Fork-Feds Creek,N,BS,Feds Creek-Levisa Fork,507020202,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,,,50702020202,RL_6A_025436,IV,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6AXGN000.02,,FALSE,37.296572,-82.280425,Bridge #6233 on Rt. 693 off 631,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS35,SWRO,Southwest,Russell Fork-Beaver Creek,N,BS,Beaver Creek-Russell Fork,507020207,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020703,RL_6A_025177,IV,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6BCAL004.01,6BCAL004.01_2013,FALSE,36.95108333,-82.79263889,Middle Stonega across RR,69,Central Appalachians,69d,Dissected Appalachian Plateau,TP03,SWRO,Southwest,Callahan Creek,N,TP,Callahan Creek,601020601,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102060103,RL_6B_003656,IV,,,,,3,3,8.568108831,556,1135,805.1063085,144.6320373,579,0,47.15789795,20.33023806,7.879201113,47.15789795,2403.26,94.61658653,,46.75317485,1187.53
Str,VDEQ_BUG,6BGUE006.50,,FALSE,36.92945,-82.45654,Guest River Bridge #1058 on Rt. 72,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,RL_6B_011997,IV,,,,,,5,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6BLWS000.90,6BLWS000.90_2016,FALSE,37.00472222,-81.97361111,"Rt 624, below STP",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC10,SWRO,Southwest,Lewis Creek-Laurel Branch,N,TC,Laurel Branch-Lewis Creek,601020503,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Russell,167,60102050301,RL_6B_022168,IV,,,,,3,3,21.26025204,547,1127,713.9749087,83.59423888,580,0,50.40597534,17.42689675,8.027330482,50.40597534,7119.31,280.2879466,,44.51774058,1130.75
Str,VDEQ_BUG,6BPOW179.20,6BPOW179.20_2017,FALSE,36.86905556,-82.77577778,IN BIG STONE GAP AT GAGING STATION,69,Central Appalachians,69d,Dissected Appalachian Plateau,TP04,SWRO,Southwest,Powell River-Pigeon Creek,N,TP,Pigeon Creek-Powell River,601020601,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102060104,RL_6B_004020,IV,,,,,4,5,112.0144529,445,1272,747.5726688,137.9476286,827,0,57.59560776,17.64978876,8.116926469,57.59560776,32276,1230.75,1270.709348,48.45475058,
Str,VDEQ_BUG,6BSEL001.81,,FALSE,36.89694444,-82.455,N of Rt 72,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CBEV015.27,,FALSE,36.59503056,-82.18519722,"STATE STREET & 8TH IN BRISTOL, VA-TENN L",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH21,SWRO,Southwest,Beaver Creek-Little Creek,N,TH,Little Creek-Beaver Creek,601010205,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,,,60101020501,RL_6C_008364,IV,,,,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CBYS000.08,,FALSE,36.73666667,-81.79638889,Rt. 735 at Bramblewood Farm,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH13,SWRO,Southwest,Middle Fork Holston River-Hutton Creek,N,TH,Hutton Creek-Middle Fork Holston River,601010203,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020306,RL_6C_019922,IV,,,,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CCED000.14,,FALSE,36.71555555,-81.83166667,OFF ROUTE 803 AT MOCK MILL,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH14,SWRO,Southwest,Middle Fork Holston River-Cedar Creek,N,TH,Cedar Creek-Middle Fork Holston River,601010203,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020307,,,,,,,,4,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CGRN003.29,6CGRN003.29_2007,FALSE,36.73833333,-82.04,N of Carvosso Church,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH35,SWRO,Southwest,North Fork Holston River-Little Creek,N,TH,Little Creek-North Fork Holston River,601010103,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101010301,RL_6C_016188,V,,,Yes,,2,3,2.205726992,598,751,666.2097394,28.56970184,153,0,30.23209381,9.520879191,4.50421208,30.23209381,1123.62,1123.62,44.23703176,44.23703176,
Str,VDEQ_BUG,6CTAT000.50,,FALSE,36.74777778,-81.79083333,Off Rt. 736 across from quarry,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH13,SWRO,Southwest,Middle Fork Holston River-Hutton Creek,N,TH,Hutton Creek-Middle Fork Holston River,601010203,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020306,RL_6C_019966,IV,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CWLF005.95,6CWLF005.95_2011,FALSE,36.67055556,-81.97,"Off Rt 75, N of WTP ponds",67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,TH16,SWRO,Southwest,Wolf Creek-Spoon Gap Creek,N,TH,Spoon Gap Creek-Wolf Creek,601010204,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020402,RL_6C_015626,IV,,,,,4,4,16.43463143,565,754,644.2116076,26.52336596,189,0,39.1414566,6.571411089,4.42626535,39.1414566,4482.26,176.4670244,,43.69057477,1109.74
Str,VDEQ_BUG,6CXAN000.89,,FALSE,36.70955,-81.90765,"UT to Fifteenmile Creek, N of Watauga Rd",67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH15,SWRO,Southwest,Fifteenmile Creek,N,TH,Fifteenmile Creek,601010204,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101020401,RL_6C_017187,IV,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,6CXEO000.25,6CXEO000.25_2009,FALSE,36.63861111,-82.26027778,@Valley Institute,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TH40,SWRO,Southwest,Cove Creek,N,TH,Cove Creek,601010103,Tennessee and Big Sandy River Basin,6C,Tennessee-Holston,Washington,191,60101010306,RL_6C_008420,IV,,,,,2,2,0.142803629,559,694,618.2171053,35.56963474,135,0.502218962,34.58115768,13.86708782,5.734875036,34.07893872,1145.96,1145.96,45.1165598,45.1165598,
Str,VDEQ_BUG,7-DYM003.52,,FALSE,37.69066667,-76.37619445,RT. 200 BRIDGE,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CB05,PRO,Piedmont,Lower Chesapeake Bay-Fleets Bay,T,CB,Fleets Bay-Lower Chesapeake Bay,208010201,Ches. Bay and Small Coastal Basin,7A,Small Coastal,Lancaster,103,20801020105,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-PET000.80,,TRUE,37.84694444,-75.545,ROUTE 679 BRIDGE - MAPPSVILLE,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,AO08,TRO,Tidewater,Assawoman Inlet,T,AO,Assawoman Inlet,204030401,Ches. Bay and Small Coastal Basin,7C,Small Coastal,Accomack,1,20403040101,RL_7C_302679,III,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-PNF001.98,,TRUE,37.74611111,-75.61138889,ROUTE 661 (ACCOMACK COUNTY),63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,AO10,TRO,Tidewater,Metompkin Inlet,T,AO,Metompkin Inlet,204030401,Ches. Bay and Small Coastal Basin,7C,Small Coastal,Accomack,1,20403040103,RL_7C_302165,III,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-RSS001.40,,TRUE,37.69745,-75.6683,ROUTE 605 CULVERT,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,AO10,TRO,Tidewater,Metompkin Inlet,T,AO,Metompkin Inlet,204030401,Ches. Bay and Small Coastal Basin,7C,Small Coastal,Accomack,1,20403040103,RL_7C_302150,III,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-RTT000.74,,TRUE,37.65183333,-75.68858333,225 feet upstream Rt 605 bridge,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,AO11,TRO,Tidewater,Wachapreague Inlet,T,AO,Wachapreague Inlet,204030401,Ches. Bay and Small Coastal Basin,7C,Small Coastal,Accomack,1,20403040104,,,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-TAY003.11,,TRUE,37.63336111,-75.80816667,300 ft. upstream from Rt. 178,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,CB41,TRO,Tidewater,Lower Chesapeake Bay-Pungoteague Creek,T,CB,Pungoteague Creek-Lower Chesapeake Bay,208011108,Ches. Bay and Small Coastal Basin,7A,Small Coastal,Accomack,1,20801110801,RL_7A_301090,III,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-TLR000.75,,TRUE,37.57319444,-75.80633333,upstream from Rt 609,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,CB43,TRO,Tidewater,Lower Chesapeake Bay-Occohannock Creek,T,CB,Occohannock Creek-Lower Chesapeake Bay,208011108,Ches. Bay and Small Coastal Basin,7A,Small Coastal,Accomack,1,20801110803,,,,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,7-XDE000.40,,TRUE,37.71472222,-75.65111111,At Rt. 652,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,AO10,TRO,Tidewater,Metompkin Inlet,T,AO,Metompkin Inlet,204030401,Ches. Bay and Small Coastal Basin,7C,Small Coastal,Accomack,1,20403040103,RL_7C_302130,III,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,8-CUB002.73,,FALSE,37.86272222,-77.87147222,Rt. # 648   (Gardners Rd),45,Piedmont,45f,Northern Outer Piedmont,YO06,NRO,Northern,Cub Creek,N,YO,Cub Creek,208010602,York River Basin,8,York,Louisa,109,20801060203,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,8-FTS001.98,,FALSE,37.80319444,-77.00944444,Fleets Creek at Rt. 631,65,Southeastern Plains,65m,Rolling Coastal Plain,YO58,PRO,Piedmont,Garnetts Creek,T,YO,Garnetts Creek,208010506,York River Basin,8,York,King and Queen,97,20801050601,RL_08_281088,VII,,,,,,,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,8-MAT004.12,,FALSE,38.0984,-77.6368,~1.3 RM DS of Rt. 738  (Partlow Rd.),45,Piedmont,45f,Northern Outer Piedmont,YO43,NRO,Northern,Mat River,N,YO,Mat River,208010502,York River Basin,8,York,Spotsylvania,177,20801050201,RL_08_217756,III,,,,,,3,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,8-SHC001.59,8-SHC001.59_2010,FALSE,37.74219444,-77.61458333,Stone Horse Creek 50 Meters DS SR670,45,Piedmont,45f,Northern Outer Piedmont,YO11,PRO,Piedmont,South Anna River-Cedar Creek,N,YO,Cedar Creek-South Anna River,208010603,York River Basin,8,York,Hanover,85,20801060304,,,,,,,2,,3.940275204,54,107,77.76310757,9.37155374,53,0,7.741192341,1.859080319,1.095795414,7.741192341,2156.11,1078.32,84.88626631,42.45356623,
Str,VDEQ_BUG,8-XJF000.27,,FALSE,38.0688,-77.72,~0.4 RM above conf. w/ Northeast Creek,45,Piedmont,45f,Northern Outer Piedmont,YO22,NRO,Northern,Northeast Creek,N,YO,Northeast Creek,208010608,York River Basin,8,York,Spotsylvania,177,20801060801,,,,,,,,1,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,9-BCK015.88,9-BCK015.88_2012,FALSE,37.13395,-80.75455833,Dnstr of Rt. 636,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE61,BRRO,Blue Ridge,Back Creek,N,NE,Back Creek,505000118,New River Basin,9,New,Pulaski,155,50500011805,RL_09_041289,IV,v,,,,3,3,6.123850506,590,901,682.8517284,68.51911167,311,0,37.16798401,8.116094016,4.946972301,37.16798401,950.18,37.40868162,,37.24608311,946.05
Str,VDEQ_BUG,9-BST069.21,9-BST069.21_2016,FALSE,37.260175,-81.28266945,Off Parsley St. off Rt. 102,69,Central Appalachians,69d,Dissected Appalachian Plateau,NE86,SWRO,Southwest,Bluestone River-Brush Fork,N,NE,Brush Fork-Bluestone River,505000209,New River Basin,9,New,Tazewell,185,50500020901,RL_09_042282,IV,u,,,,3,3,39.91757785,711,1335,854.6859873,105.0422727,624,0,55.47816086,13.08941286,7.343600314,55.47816086,12390.35,975.77,487.8093185,38.41616248,
Str,VDEQ_BUG,9-BUH003.23,,FALSE,36.600803,-81.168256,Brush Creek along Rt. 703 / Hardin Rd.,66,Blue Ridge,66c,New River Plateau,NE10,SWRO,Southwest,New River-Brush Creek-Little Brush Creek,N,NE,Brush Creek-New River,505000104,New River Basin,9,New,Grayson,77,50500010403,RL_09_028681,IV,v,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,9-BVR001.70,9-BVR001.70_2018,FALSE,36.959386,-80.383414,Off rt. 705 (Beaver Cr Rd),66,Blue Ridge,66c,New River Plateau,NE52,BRRO,Blue Ridge,Little River-Brush Creek,N,NE,Brush Creek-Little River,505000117,New River Basin,9,New,Floyd,63,50500011701,RL_09_048904,VI,,,Yes,,2,2,7.361360695,667,1029,784.8294088,51.47263819,362,0,54.67967224,9.380240278,5.051238764,54.67967224,2143.81,1066.57,84.40201408,41.99096756,
Str,VDEQ_BUG,9-LRR012.30,9-LRR012.30_2012,FALSE,37.25666667,-81.45916667,SR 758 near WVA,69,Central Appalachians,69d,Dissected Appalachian Plateau,NE88,SWRO,Southwest,Bluestone River-Laurel Fork,N,NE,Laurel Fork-Bluestone River,505000209,New River Basin,9,New,Tazewell,185,50500020903,RL_09_042268,IV,u,,,,1,2,1.577086961,780,930,844.4141289,33.24093923,150,0,41.09741592,13.94154976,7.129672893,41.09741592,1044.19,1020.98,41.10986472,40.1960847,
Str,VDEQ_BUG,9-LRR012.30,9-LRR012.30_2014,FALSE,37.25666667,-81.45916667,SR 758 near WVA,69,Central Appalachians,69d,Dissected Appalachian Plateau,NE88,SWRO,Southwest,Bluestone River-Laurel Fork,N,NE,Laurel Fork-Bluestone River,505000209,New River Basin,9,New,Tazewell,185,50500020903,RL_09_042268,IV,u,,,,1,2,1.577086961,780,930,844.4141289,33.24093923,150,0,41.09741592,13.94154976,7.129672893,41.09741592,1044.19,1020.98,41.10986472,40.1960847,
Str,VDEQ_BUG,9-LRR012.30,9-LRR012.30_2016,FALSE,37.25666667,-81.45916667,SR 758 near WVA,69,Central Appalachians,69d,Dissected Appalachian Plateau,NE88,SWRO,Southwest,Bluestone River-Laurel Fork,N,NE,Laurel Fork-Bluestone River,505000209,New River Basin,9,New,Tazewell,185,50500020903,RL_09_042268,IV,u,,,,1,2,1.577086961,780,930,844.4141289,33.24093923,150,0,41.09741592,13.94154976,7.129672893,41.09741592,1044.19,1020.98,41.10986472,40.1960847,
Str,VDEQ_BUG,9-LRR012.30,9-LRR012.30_2018,FALSE,37.25666667,-81.45916667,SR 758 near WVA,69,Central Appalachians,69d,Dissected Appalachian Plateau,NE88,SWRO,Southwest,Bluestone River-Laurel Fork,N,NE,Laurel Fork-Bluestone River,505000209,New River Basin,9,New,Tazewell,185,50500020903,RL_09_042268,IV,u,,,,1,2,1.577086961,780,930,844.4141289,33.24093923,150,0,41.09741592,13.94154976,7.129672893,41.09741592,1044.19,1020.98,41.10986472,40.1960847,
Str,VDEQ_BUG,9-MCE000.27,9-MCE000.27_2016,FALSE,36.94396389,-81.24885556,Off Rt.680,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE26,SWRO,Southwest,Reed Creek-Hutson Branch,N,NE,Hutson Branch-Reed Creek,505000109,New River Basin,9,New,Wythe,197,50500010901,RL_09_031861,VI,,,Yes,,3,4,14.72171415,688,1014,783.9226831,52.60108051,326,0,37.77479553,8.693112247,5.525030945,37.77479553,5102.6,984.97,200.8898723,38.7783674,
Str,VDEQ_BUG,9-NBS003.08,,FALSE,37.209367,-80.965353,West of Rt. 608,67,Ridge and Valley,67g,Southern Shale Valleys,NE69,SWRO,Southwest,Nobusiness Creek,N,NE,Nobusiness Creek,505000201,New River Basin,9,New,Bland,21,50500020104,RL_09_039765,VI,,,Yes,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,9-PKC007.80,9-PKC007.80_2014,FALSE,37.04166667,-80.74166667,Rt. 99 Bridge,67,Ridge and Valley,67g,Southern Shale Valleys,NE46,BRRO,Blue Ridge,Peak Creek-Thorne Springs Branch,N,NE,Thorne Springs Branch-Peak Creek,505000115,New River Basin,9,New,Pulaski,155,50500011505,RL_09_040514,IV,"NEW-5, v",,,,4,4,67.36444052,568,1016,711.8139808,70.74020259,448,0,45.21163559,9.519660426,5.74328638,45.21163559,17218.47,677.8928857,,36.58348432,929.22
Str,VDEQ_BUG,9-STE007.29,,FALSE,37.19944444,-80.45,Rt. 657 Bridge,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,NE59,BRRO,Blue Ridge,New River-Stroubles Creek,N,NE,Stroubles Creek-New River,505000118,New River Basin,9,New,Montgomery,121,50500011803,RL_09_050487,IV,v,,,,,2,,,,,,,,,,,,,,,,
Str,VDEQ_BUG,9-TKY001.55,9-TKY001.55_2015,FALSE,36.7278,-81.1359,Off Rt. 656,66,Blue Ridge,66c,New River Plateau,NE14,SWRO,Southwest,Elk Creek-Turkey Fork,N,NE,Turkey Fork-Elk Creek,505000105,New River Basin,9,New,Grayson,77,50500010503,RL_09_029665,IV,v,,,,2,2,5.673647665,782,1162,903.5414716,88.62269494,380,0,46.30083847,12.738589,7.560867005,46.30083847,2155.82,1087.28,84.87484898,42.80632233,
Str,VDEQ_BUG,9-XFH000.92,9-XFH000.92_2012,FALSE,36.63833333,-81.15055555,Off Route 654,66,Blue Ridge,66c,New River Plateau,NE09,SWRO,Southwest,Peach Bottom Creek,N,NE,Peach Bottom Creek,505000104,New River Basin,9,New,Grayson,77,50500010402,,,,,,,1,1,0.270500407,781,1057,857.8384075,61.16517813,276,0.355126977,29.67293167,12.12087515,6.894371494,29.31780469,2133.61,1005.5,84.00043906,39.58663555,
